,age,worksalary_class,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary_class
10404,39,Private,299828.0,Primary_education,5,Unmarried,Sales,Unmarried,Black,Female,0,0,30,Others,<=50K
10405,28,Private,109282.0,Secondary_edu,10,Unmarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
10406,31,Private,103435.0,Graduate,13,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
10407,22,Private,39463.2,Secondary_edu,9,Single,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
10408,39,Private,137522.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
10409,39,Private,286789.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
10410,28,Self_employed,211032.0,Primary_education,7,Single,Craft-repair,Not-in-family,White,Male,0,0,40,Others,<=50K
10411,63,Private,192916.0,Secondary_edu,9,Married,Prof-specialty,Husband,White,Male,3818,0,18,United-States,<=50K
10412,31,Private,219318.0,Secondary_edu,9,Single,Adm-clerical,Unmarried,White,Female,0,0,35,Others,<=50K
10413,50,Private,112873.0,Graduate,13,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
10414,34,Private,39463.2,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,3908,0,46,United-States,<=50K
10415,48,Private,73434.0,Secondary_edu,9,Married,Adm-clerical,Wife,White,Female,0,0,40,Others,>50K
10416,51,Private,200576.0,Graduate,13,Unmarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
10417,54,Private,172962.0,Secondary_edu,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
10418,44,Private,44006.0,Secondary_edu,11,Unmarried,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
10419,20,Private,234474.0,Secondary_edu,10,Single,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
10420,37,Private,212826.0,Secondary_edu,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
10421,38,Private,234901.0,Secondary_edu,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
10422,59,Civil_servant,200700.0,Secondary_edu,12,Married,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K
10423,59,Self_employed,41258.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
10424,51,Private,249644.0,Secondary_edu,10,Unmarried,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,>50K
10425,60,Private,230165.0,Graduate,13,Married,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
10426,29,Private,351731.0,Secondary_edu,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
10427,37,Private,114765.0,Secondary_edu,10,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
10428,42,Private,349884.0,Primary_education,6,Married,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
10429,28,Self_employed,204247.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
10430,34,Private,143392.0,Secondary_edu,9,Single,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
10431,50,Self_employed,39463.2,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,40,Others,>50K
10432,22,Self_employed,150683.0,Secondary_edu,9,Single,Machine-op-inspct,Own-child,White,Male,0,0,24,United-States,<=50K
10433,27,Private,207611.0,Secondary_edu,9,Single,Other-service,Not-in-family,White,Female,0,0,52,United-States,<=50K
10434,45,Civil_servant,319666.0,Secondary_edu,14,Unmarried,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,<=50K
10435,39,Private,155961.0,Secondary_edu,9,Unmarried,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
10436,25,Civil_servant,117833.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
10437,63,Private,379699.1999999997,Secondary_edu,9,Single,Prof-specialty,Not-in-family,White,Male,0,0,18,United-States,<=50K
10438,24,Self_employed,142404.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
10439,19,Private,155752.0,Secondary_edu,9,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,<=50K
10440,19,Private,252292.0,Secondary_edu,9,Single,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
10441,23,Private,111450.0,Primary_education,8,Single,Other-service,Unmarried,Black,Male,0,0,38,United-States,<=50K
10442,20,Private,379699.1999999997,Primary_education,5,Single,Other-service,Other-relative,White,Male,0,0,40,Others,<=50K
10443,19,Self_employed,228786.0,Primary_education,6,Single,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
10444,63,Self_employed,80572.0,Graduate,13,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
10445,28,Civil_servant,180271.0,Graduate,13,Married,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,>50K
10446,51,Civil_servant,237819.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
10447,29,Private,157612.0,Graduate,13,Single,Sales,Not-in-family,White,Female,3325,0,45,United-States,<=50K
10448,63,Private,379062.0,Secondary_edu,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,<=50K
10449,19,Private,191910.0,Primary_education,6,Single,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
10450,45,Civil_servant,326064.0,Secondary_edu,10,Unmarried,Adm-clerical,Unmarried,Black,Female,5013,0,35,United-States,<=50K
10451,19,Private,312353.0,Primary_education,8,Single,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
10452,31,Civil_servant,213307.0,Secondary_edu,9,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
10453,48,Self_employed,209057.0,Graduate,13,Married,Sales,Own-child,White,Male,0,0,50,United-States,>50K
10454,41,Private,340148.0,Secondary_edu,10,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
10455,63,Private,154171.0,Secondary_edu,14,Married,Prof-specialty,Husband,White,Male,5013,0,60,United-States,>50K
10456,27,Private,94064.0,Secondary_edu,11,Unmarried,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
10457,39,Private,119098.0,Secondary_edu,11,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
10458,51,Self_employed,379699.1999999997,Secondary_edu,10,Unmarried,Craft-repair,Not-in-family,White,Male,0,0,18,Others,>50K
10459,49,Private,181363.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
10460,58,Private,210031.0,Secondary_edu,9,Unmarried,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
10461,36,Private,206951.0,Graduate,13,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
10462,25,Private,379699.1999999997,Secondary_edu,9,Single,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
10463,41,Private,210259.0,Secondary_edu,10,Unmarried,Adm-clerical,Unmarried,Black,Female,0,0,37,United-States,<=50K
10464,31,Private,118551.0,Primary_education,5,Unmarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
10465,63,Private,180911.0,Primary_education,7,Married,Protective-serv,Husband,White,Male,4386,0,37,United-States,>50K
10466,50,Civil_servant,242517.0,Graduate,13,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
10467,63,Private,298113.0,Secondary_edu,10,Unmarried,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
10468,44,Self_employed,277783.0,Post_Grad,14,Single,Farming-fishing,Own-child,White,Male,0,0,60,United-States,<=50K
10469,48,Private,155862.0,Secondary_edu,9,Unmarried,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
10470,51,Self_employed,171924.0,Secondary_edu,10,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
10471,19,Private,243900.0,Secondary_edu,9,Single,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
10472,23,Private,231160.0,Secondary_edu,10,Single,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
10473,31,Private,356882.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States,<=50K
10474,38,Private,49020.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10475,19,Private,105460.0,Secondary_edu,10,Single,Prof-specialty,Own-child,White,Male,0,0,20,Others,<=50K
10476,56,Private,157749.0,Secondary_edu,10,Married,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
10477,31,Private,131568.0,Primary_education,5,Unmarried,Transport-moving,Unmarried,White,Male,0,0,20,United-States,<=50K
10478,46,Private,332355.0,Secondary_edu,10,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
10479,39,Private,204501.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
10480,56,Civil_servant,305767.0,Secondary_edu,9,Married,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
10481,31,Private,129761.0,Secondary_edu,9,Single,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
10482,42,Self_employed,130126.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
10483,53,Private,102828.0,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
10484,19,Private,160984.0,Primary_education,7,Single,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K
10485,19,Private,255282.0,Primary_education,7,Single,Prof-specialty,Own-child,Black,Male,0,0,48,United-States,<=50K
10486,20,Private,346341.0,Secondary_edu,10,Single,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
10487,27,Private,285897.0,Secondary_edu,9,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
10488,31,Private,356689.0,Graduate,13,Single,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
10489,52,Civil_servant,192386.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,5013,0,40,United-States,<=50K
10490,46,Private,379699.1999999997,Secondary_edu,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
10491,30,Private,113129.0,Secondary_edu,10,Single,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
10492,26,Private,55929.0,Graduate,13,Single,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
10493,48,Civil_servant,177018.0,Post_Grad,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
10494,37,Private,161141.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
10495,29,Private,309463.0,Primary_education,5,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10496,49,Private,165468.0,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,5013,0,55,United-States,>50K
10497,24,Private,49218.0,Secondary_edu,9,Unmarried,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
10498,63,Self_employed,119129.0,Secondary_edu,9,Married,Sales,Husband,White,Male,0,0,20,United-States,<=50K
10499,56,Self_employed,162130.0,Primary_education,5,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
10500,39,Civil_servant,129573.0,Graduate,13,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
10501,21,Private,306850.0,Secondary_edu,9,Single,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
10502,29,Private,135296.0,Graduate,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
10503,43,Self_employed,187322.0,Secondary_edu,9,Unmarried,Other-service,Unmarried,White,Male,0,0,45,United-States,<=50K
10504,23,Private,55674.0,Graduate,13,Single,Protective-serv,Not-in-family,White,Female,2907,0,40,United-States,<=50K
10505,26,Private,148298.0,Secondary_edu,9,Single,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
10506,47,Private,39463.2,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
10507,27,Private,200733.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
10508,45,Private,191858.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
10509,30,Private,379699.1999999997,Secondary_edu,9,Single,Protective-serv,Own-child,White,Male,0,0,60,United-States,<=50K
10510,35,Private,44780.0,Secondary_edu,10,Married,Adm-clerical,Wife,White,Female,5013,0,20,United-States,>50K
10511,33,Private,125856.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10512,37,Private,100508.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
10513,21,Private,148294.0,Secondary_edu,9,Single,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
10514,42,Private,39463.2,Secondary_edu,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
10515,48,Civil_servant,147397.0,Secondary_edu,9,Married,Adm-clerical,Husband,White,Male,0,0,36,United-States,<=50K
10516,46,Private,39463.2,Secondary_edu,9,Single,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,<=50K
10517,36,Private,177616.0,Primary_education,5,Unmarried,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
10518,54,Private,163826.0,Secondary_edu,9,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
10519,25,Private,199947.0,Secondary_edu,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
10520,26,Civil_servant,379699.1999999997,Secondary_edu,9,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K
10521,36,Self_employed,116133.0,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,57,United-States,<=50K
10522,56,Self_employed,196307.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
10523,37,Private,177181.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10524,26,Private,324854.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
10525,23,Private,188505.0,Graduate,13,Single,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
10526,23,Civil_servant,379699.1999999997,Graduate,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
10527,41,Civil_servant,39463.2,Graduate,13,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
10528,55,Private,102058.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
10529,39,Private,167728.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
10530,63,Civil_servant,233681.0,Secondary_edu,12,Married,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
10531,60,Private,39463.2,Secondary_edu,9,Widowed,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
10532,54,Private,101890.0,Secondary_edu,9,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
10533,38,Private,192337.0,Post_Grad,14,Married,Prof-specialty,Husband,White,Male,0,0,40,Others,>50K
10534,47,Private,340982.0,Secondary_edu,10,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3103,0,40,Others,>50K
10535,49,Civil_servant,102308.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,42,United-States,>50K
10536,19,Private,84747.0,Secondary_edu,9,Single,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
10537,20,Private,197752.0,Secondary_edu,10,Single,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
10538,63,Private,185336.0,Secondary_edu,9,Widowed,Sales,Other-relative,White,Female,0,0,35,United-States,<=50K
10539,22,Private,289984.0,Secondary_edu,10,Single,Prof-specialty,Not-in-family,Black,Female,0,0,25,United-States,<=50K
10540,51,Self_employed,125417.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
10541,19,Private,278480.0,Secondary_edu,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
10542,36,Private,146412.0,Secondary_edu,10,Unmarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
10543,33,Private,193042.0,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
10544,41,Private,53956.0,Graduate,13,Unmarried,Sales,Not-in-family,White,Male,0,0,56,United-States,<=50K
10545,63,Private,175491.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,5013,0,50,Others,>50K
10546,63,Private,39463.2,Primary_education,5,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
10547,36,Private,144154.0,Secondary_edu,9,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
10548,30,Private,194901.0,Secondary_edu,14,Unmarried,Sales,Own-child,White,Male,0,0,55,United-States,<=50K
10549,35,Private,335777.0,Secondary_edu,10,Unmarried,Exec-managerial,Not-in-family,White,Male,0,0,40,Others,<=50K
10550,46,Private,139268.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
10551,38,Private,39463.2,Secondary_edu,9,Single,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
10552,24,Private,283613.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
10553,40,Private,141245.0,Graduate,13,Married,Other-service,Wife,White,Female,0,0,40,Others,<=50K
10554,49,Private,298130.0,Primary_education,5,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
10555,19,Private,186096.0,Secondary_edu,9,Single,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
10556,63,Private,187656.0,Secondary_edu,10,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,20,United-States,<=50K
10557,46,Private,102308.0,Secondary_edu,9,Married,Handlers-cleaners,Husband,White,Male,0,0,56,United-States,>50K
10558,41,Private,124639.0,Secondary_edu,10,Unmarried,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
10559,28,Private,379699.1999999997,Primary_education,5,Single,Farming-fishing,Unmarried,White,Male,0,0,60,Others,<=50K
10560,21,Private,109952.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
